StockCode,Description,Quantity,UnitPrice,Country,Rating
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,48,0.42,United Kingdom,4
35004P,SET OF 3 PINK FLYING DUCKS,1,5.45,United Kingdom,2
21454,PAINTED PINK RABBIT ,2,0.85,United Kingdom,1
15058B,PINK POLKADOT GARDEN PARASOL,1,7.95,United Kingdom,2
22391,PAPERWEIGHT HOME SWEET HOME,6,2.55,United Kingdom,2
21318,GLASS CHALICE BLUE SMALL ,1,3.36,United Kingdom,4
21418,STARFISH SOAP DISH,1,5.06,United Kingdom,2
21420,OYSTER TRINKET BOX,1,6.77,United Kingdom,5
22286,"DECORATION , WOBBLY RABBIT , METAL ",1,3.36,United Kingdom,5
22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,3.36,United Kingdom,5
35609A,PINK FEATHER CHRISTMAS DECORATION,1,2.51,United Kingdom,2
35610C,WHITE CHRISTMAS FLOCK DROPLET ,1,2.51,United Kingdom,1
46776D,WOVEN SUNSET CUSHION COVER ,1,4.21,United Kingdom,0
84688,BEACH HUT DESIGN BLACKBOARD,1,8.47,United Kingdom,2
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,5.06,United Kingdom,4
85211,S/4 GROOVY CAT MAGNETS,1,3.36,United Kingdom,5
90031,BILI NUT AND WOOD NECKLACE,1,5.94,United Kingdom,5
90040A,MURANO STYLE GLASS BRACELET RED,1,4.24,United Kingdom,2
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1,4.21,United Kingdom,4
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,4.21,United Kingdom,4
DCGS0003,BOXED GLASS ASHTRAY,1,2.51,United Kingdom,5
85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,0.29,United Kingdom,4
22826,LOVE SEAT ANTIQUE WHITE METAL,2,175.0,United Kingdom,4
22852,DOG BOWL VINTAGE CREAM,8,4.25,United Kingdom,1
22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,1.65,United Kingdom,0
16033,MINI HIGHLIGHTER PENS,120,0.12,United Kingdom,2
20830,SILVER PHOTO FRAME,6,2.1,United Kingdom,2
20831,GOLD PHOTO FRAME,6,2.1,United Kingdom,1
90003D,CRYSTAL PAIR HEART HAIR SLIDES,1,3.75,United Kingdom,4
90067A,PINK VINTAGE VICTORIAN EARRINGS,1,2.95,United Kingdom,5
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,1.65,United Kingdom,5
85032B,BLOSSOM IMAGES GIFT WRAP SET,48,2.1,Japan,4
22857,ASSORTED EASTER GIFT TAGS,48,0.85,Japan,5
22858,EASTER TIN KEEPSAKE,42,1.65,Japan,2
22861,EASTER TIN CHICKS IN GARDEN,30,1.65,Japan,1
22232,JIGSAW TOADSTOOLS 3 PIECE,32,1.65,Japan,0
20793,BLUE TILED TRAY,1,6.75,United Kingdom,5
20664,TROPICAL HOLIDAY PURSE ,2,2.95,United Kingdom,1
47593A,CAROUSEL PONIES BABY BIB,2,1.25,United Kingdom,4
20670,VIP HOLIDAY PURSE,1,2.95,United Kingdom,0
21946,PARTY TIME DESIGN FLANNEL,2,0.85,United Kingdom,3
20666,ECONOMY HOLIDAY PURSE,1,2.95,United Kingdom,2
82605,OLD DOC RUSSEL METAL SIGN,4,2.1,United Kingdom,1
85136B,BLUE SHARK HELICOPTER,1,7.95,United Kingdom,4
84882,GREEN WIRE STANDING CANDLE HOLDER,3,3.75,United Kingdom,5
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2,4.95,United Kingdom,4
16216,LETTER SHAPE PENCIL SHARPENER,10,0.16,United Kingdom,3
21248,DOOR HANGER  MUM + DADS ROOM,1,1.45,United Kingdom,4
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,36,2.1,United Kingdom,3
84922,PINK BUTTERFLY WASHBAG,2,4.25,United Kingdom,5
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,7.95,United Kingdom,5
90160A,PURPLE BOUDICCA LARGE BRACELET,3,6.95,United Kingdom,2
90160B,RED BOUDICCA LARGE BRACELET,2,6.95,United Kingdom,4
90160D,PINK BOUDICCA LARGE BRACELET,2,6.95,United Kingdom,4
82011A,"BATHROOM SCALES, TROPICAL BEACH",2,3.75,United Kingdom,5
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,6,3.75,United Kingdom,4
21194,PINK  HONEYCOMB PAPER FAN,2,4.21,United Kingdom,4
21972,SET OF 36 DINOSAUR PAPER DOILIES,1,2.98,United Kingdom,2
22281,EASTER TREE YELLOW BIRDS,1,12.72,United Kingdom,0
22887,NUMBER TILE VINTAGE FONT 8,1,4.21,United Kingdom,5
84876B,GREEN HEART COMPACT MIRROR,1,7.62,United Kingdom,4
90126A,PINK BERTIE MOBILE PHONE CHARM,1,3.36,United Kingdom,2
90190B,GOLD/AMBER DROP EARRINGS W LEAF,1,2.96,United Kingdom,4
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,1.25,United Kingdom,1
84927E,FLOWERS TILE HOOK,6,2.1,United Kingdom,1
84816,DANISH ROSE BEDSIDE CABINET,1,39.95,United Kingdom,4
90120D,WHITE MURANO TWIST BRACELET,1,4.25,United Kingdom,4
22289,HANGING METAL CHICKEN DECORATION,1,2.51,United Kingdom,4
20704,MR ROBOT SOFT TOY,1,14.43,United Kingdom,5
20818,GOLD TEDDY BEAR,1,7.62,United Kingdom,4
21199,PINK  HEART CONFETTI IN TUBE,1,3.36,United Kingdom,5
21293,MIRRORED DOVE WALL DECORATION,4,4.21,United Kingdom,5
71495A,CD WALL TIDY BLUE OFFICE,1,0.84,United Kingdom,2
84584,PINK GINGHAM CAT WITH SCARF,1,5.06,United Kingdom,4
85179C,PINK BITTY LIGHT CHAIN,1,9.32,United Kingdom,3
85188B,PINK METAL SWINGING BUNNY,2,1.66,United Kingdom,2
90076,MONTANA DIAMOND CLUSTER EARRINGS,1,2.96,United Kingdom,1
90164A,PINK ROSEBUD PEARL BRACELET,1,7.64,United Kingdom,5
90164B,WHITE  ROSEBUD PEARL BRACELET,1,7.64,United Kingdom,5
72780,BLACK SILOUETTE CANDLE PLATE,12,0.85,United Kingdom,1
22954,HEN PARTY CORDON BARRIER TAPE,12,1.25,United Kingdom,0
22047,EMPIRE GIFT WRAP,25,0.42,United Kingdom,4
22214,CANDLE PLATE LACE WHITE,4,2.55,United Kingdom,3
90162C,ANT SILVER FUSCHIA BOUDICCA RING,2,2.95,United Kingdom,4
90078,PINK/WHITE GLASS DEMI CHOKER,2,7.5,United Kingdom,4
90032,IVORY SHELL HEART NECKLACE,4,6.25,United Kingdom,5
21331,MOROCCAN BEATEN METAL DISH LARGE,2,12.75,United Kingdom,5
20848,ZINC HEART LATTICE CHARGER SMALL,4,2.95,United Kingdom,1
20826,SILVER APERITIF GLASS,6,2.12,United Kingdom,4
21145,ANTIQUE GLASS PLACE SETTING,24,1.25,United Kingdom,4
22723,SET OF 6 HERB TINS SKETCHBOOK,4,3.95,United Kingdom,2
22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3.95,United Kingdom,4
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,4.95,United Kingdom,1
84575A,PINK DOG CANNISTER,1,5.95,United Kingdom,4
84313C,ORANGE TV TRAY TABLE ,1,4.25,United Kingdom,4
21473,SWEETHEART CREAM STEEL TABLE RECT,1,19.95,United Kingdom,3
90210A,GREY ACRYLIC FACETED BANGLE,12,1.25,United Kingdom,5
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,1.95,United Kingdom,1
84823,DANISH ROSE FOLDING CHAIR,12,7.95,United Kingdom,5
90057,DIAMANTE RING ASSORTED IN BOX.,48,1.25,United Kingdom,5
90210D,PURPLE ACRYLIC FACETED BANGLE,12,1.25,United Kingdom,1
22656,VINTAGE BLUE KITCHEN CABINET,2,125.0,United Kingdom,5
22782,SET 3 WICKER STORAGE BASKETS ,8,9.95,United Kingdom,5
84766,SILVER ROCOCO CANDLE STICK,12,1.95,United Kingdom,1
20860,GOLD COSMETICS BAG WITH BUTTERFLY,1,2.1,United Kingdom,4
84711B,PINK OVAL SHAPE TRINKET BOX,1,9.95,United Kingdom,5
84817,DANISH ROSE DECORATIVE PLATE,24,0.42,United Kingdom,5
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,2.95,United Kingdom,5
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,6,2.55,United Kingdom,1
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,2.55,United Kingdom,4
22721,SET OF 3 CAKE TINS SKETCHBOOK,1,4.95,United Kingdom,4
22711,WRAP CIRCUS PARADE,25,0.42,United Kingdom,1
22522,CHILDS GARDEN FORK BLUE ,1,0.85,United Kingdom,4
22270,HAPPY EASTER HANGING DECORATION,13,3.75,Cyprus,5
85195,HANGING HEART BASKET,8,2.1,Cyprus,5
85194L,HANGING SPRING FLOWER EGG LARGE,36,0.85,Cyprus,4
84660A,WHITE STITCHED WALL CLOCK,60,1.25,United Kingdom,4
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,144,0.42,United Kingdom,5
75011,BLUE DAISY MOBILE,24,0.85,United Kingdom,5
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,0.42,United Kingdom,0
22888,NUMBER TILE VINTAGE FONT 9 ,24,0.42,United Kingdom,1
22886,NUMBER TILE VINTAGE FONT 7,24,0.42,United Kingdom,4
22881,NUMBER TILE VINTAGE FONT 2,24,0.42,United Kingdom,5
22879,NUMBER TILE VINTAGE FONT 0,24,0.42,United Kingdom,5
21631,HIPPY CHIC DECORATIVE PARASOL,12,3.95,United Kingdom,2
20705,MRS ROBOT SOFT TOY,16,1.95,United Kingdom,5
90125A,PINK BERTIE GLASS BEAD BAG CHARM,12,0.85,United Kingdom,5
85180A,RED HEARTS LIGHT CHAIN ,24,1.25,United Kingdom,1
85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,1.25,United Kingdom,4
22963,JAM JAR WITH BLUE LID,24,0.72,United Kingdom,5
22204,MILK PAN BLUE POLKADOT,1,3.75,United Kingdom,1
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,0.38,United Kingdom,3
84597B,RETRO BROWN BALL ASHTRAY ,2,1.25,United Kingdom,5
84616,SILVER ROCCOCO CHANDELIER,1,29.95,United Kingdom,1
22734,amazon sales,20,0.0,United Kingdom,4
22303,COFFEE MUG APPLES DESIGN,4,5.06,United Kingdom,4
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,8.47,United Kingdom,2
20871,OPULENT VELVET SET/3 CANDLES,2,4.21,United Kingdom,5
21160,KEEP OUT GIRLS DOOR HANGER ,1,3.36,United Kingdom,1
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2,3.36,United Kingdom,4
84673A,PINK FLY SWAT,3,0.65,United Kingdom,5
37503,TEA TIME CAKE STAND IN GIFT BOX,-1,10.75,United Kingdom,5
21386,IVORY HANGING DECORATION  EGG,12,0.85,United Kingdom,5
90146,FINE SILVER NECKLACE W PASTEL FLOWE,2,7.5,United Kingdom,4
22257,FELT FARM ANIMAL SHEEP,144,0.42,United Kingdom,5
22258,FELT FARM ANIMAL RABBIT,144,0.42,United Kingdom,5
22259,FELT FARM ANIMAL HEN,144,0.42,United Kingdom,5
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",6,2.55,United Kingdom,4
85141,JARDIN ETCHED GLASS FRUITBOWL,2,10.75,United Kingdom,3
90042A,FRESHWATER PEARL BRACELET GOLD,1,2.55,United Kingdom,1
90136,PALE PINK/AMETHYST STONE NECKLACE,1,9.95,United Kingdom,4
90060B,FIRE POLISHED GLASS NECKL GOLD,1,5.95,United Kingdom,4
90035A,"PEARL & SHELL 42""NECKL. GREEN",1,10.75,United Kingdom,4
90133,TEAL/FUSCHIA COL BEAD NECKLACE,1,4.95,United Kingdom,4
90179A,AMBER FINE BEAD NECKLACE W TASSEL,1,5.95,United Kingdom,5
79329,PINK FLOCK GLASS CANDLEHOLDER,6,1.65,United Kingdom,2
85146,JARDIN ETCHED GLASS SMALL BELL JAR,12,4.95,United Kingdom,2
22033,BOTANICAL ROSE GREETING CARD,12,0.42,United Kingdom,5
22032,BOTANICAL LILY GREETING CARD,12,0.42,United Kingdom,2
84751B,BLACK MEDIUM GLASS CAKE STAND,2,3.75,United Kingdom,4
84507B,STRIPES DESIGN MONKEY DOLL,3,2.55,United Kingdom,1
84620,BLUE GINGHAM ROSE CUSHION COVER,2,5.95,United Kingdom,5
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,0.55,United Kingdom,1
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,4.95,United Kingdom,0
22868,NUMBER TILE COTTAGE GARDEN 0 ,8,1.95,United Kingdom,1
22874,NUMBER TILE COTTAGE GARDEN 6,6,1.95,United Kingdom,3
22872,NUMBER TILE COTTAGE GARDEN 4,6,1.95,United Kingdom,5
22871,NUMBER TILE COTTAGE GARDEN 3 ,6,1.95,United Kingdom,1
22302,COFFEE MUG PEARS  DESIGN,12,2.55,United Kingdom,1
47594B,SCOTTIES DESIGN WASHBAG,1,1.95,France,0
21196,ROUND WHITE CONFETTI IN TUBE,1,1.65,United Kingdom,0
22218,CAKE STAND LACE WHITE,1,4.25,United Kingdom,5
22970,LONDON BUS COFFEE MUG,3,2.55,United Kingdom,4
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,6,2.95,United Kingdom,4
22040,BOTANICAL ROSE GIFT WRAP,25,0.42,United Kingdom,2
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,24,2.55,United Kingdom,3
22971,QUEENS GUARD COFFEE MUG,24,2.55,United Kingdom,4
84877B,GREEN ROUND COMPACT MIRROR,24,1.25,United Kingdom,1
84926F,PSYCHEDELIC TILE COASTER,24,0.42,United Kingdom,5
21400,RED PUDDING SPOON,2,0.42,United Kingdom,1
35911A,MULTICOLOUR RABBIT EGG WARMER,1,2.1,United Kingdom,1
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,4.95,United Kingdom,5
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,1,4.65,United Kingdom,1
90012B,BLACK DROP CRYSTAL NECKLACE,1,9.95,United Kingdom,5
21043,APRON MODERN VINTAGE COTTON,6,5.95,United Kingdom,4
37342,POLKADOT COFFEE CUP & SAUCER PINK,24,0.85,United Kingdom,4
84750B,BLACK SMALL GLASS CAKE STAND,1,1.95,United Kingdom,3
21425,SKULLS STORAGE BOX LARGE,1,2.95,United Kingdom,5
72800C,4 PINK DINNER CANDLE SILVER FLOCK,1,2.55,United Kingdom,1
35810A,ENAMEL PINK COFFEE CONTAINER,6,2.1,United Kingdom,0
21491,SET OF THREE VINTAGE GIFT WRAPS,1,1.95,United Kingdom,4
21633,SUNFLOWER DECORATIVE PARASOL,12,3.95,United Kingdom,5
35607A,PINK FLUFFY CHRISTMAS DECORATION,24,0.19,United Kingdom,1
22410,MONEY BOX HOUSEKEEPING DESIGN,12,1.25,United Kingdom,5
84859A,SILVER DISCO HANDBAG,1,5.95,United Kingdom,3
85103,SILVER T-LIGHT SETTING,1,6.75,United Kingdom,5
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95,United Kingdom,3
22249,DECORATION WHITE CHICK MAGIC GARDEN,16,0.85,United Kingdom,5
22407,MONEY BOX FIRST ADE DESIGN,1,1.25,United Kingdom,2
85205B,PINK FELT EASTER RABBIT GARLAND,12,2.55,Germany,1
22929,SCHOOL DESK AND CHAIR ,1,65.0,EIRE,5
85163A,WHITE BAROQUE WALL CLOCK ,1,12.75,United Kingdom,2
85163B,BLACK BAROQUE WALL CLOCK ,1,12.75,United Kingdom,5
85088,CANDY SPOT HAND BAG,1,4.21,United Kingdom,5
90201A,PURPLE ENAMEL FLOWER RING,1,2.96,United Kingdom,0
90202A,PURPLE ENAMEL FLOWER HAIR TIE,1,2.96,United Kingdom,2
90206A,GOLD DIAMANTE STAR BROOCH,1,5.09,United Kingdom,5
22285,HANGING HEN ON NEST DECORATION,1,3.36,United Kingdom,4
84600,NEW BAROQUE JEWELLERY BOX ,1,16.13,United Kingdom,2
84857C,PINK MONTE CARLO HANDBAG,1,16.98,United Kingdom,4
90144,SILVER DROP EARRINGS WITH FLOWER,1,3.81,United Kingdom,4
90165B,WHITE ROSEBUD  PEARL EARRINGS,1,2.54,United Kingdom,4
20694,FLORAL PINK MONSTER,1,7.62,United Kingdom,2
20869,GOLD FABRIC MIRROR,3,1.28,United Kingdom,4
20954,*USB Office Mirror Ball,1,8.47,United Kingdom,1
21455,PAINTED YELLOW WOODEN DAISY,1,1.66,United Kingdom,2
22206,"MUG , DOTCOMGIFTSHOP.COM ",1,0.85,United Kingdom,0
35933,PINK STOCKING CHRISTMAS DECORATION,1,4.21,United Kingdom,4
85232A,SET/3 POLKADOT STACKING TINS,1,10.17,United Kingdom,1
90027B,GLASS BEAD HOOP EARRINGS MONTANA,1,2.96,United Kingdom,1
90122A,PINK CRYSTAL+GLASS BRACELET,1,5.09,United Kingdom,0
90197B,BLACK GLASS BRACELET W HEART CHARMS,1,5.09,United Kingdom,5
72225C,LAVENDER SCENT CAKE CANDLE,24,0.29,United Kingdom,1
46000U,POLYESTER FILLER PAD 30CMx30CM,2,1.25,Belgium,4
90072,RUBY DROP CHANDELIER EARRINGS,1,4.24,United Kingdom,1
90214T,"LETTER ""T"" BLING KEY RING",1,0.85,United Kingdom,4
20934,SET/3 POT PLANT CANDLES,1,11.02,United Kingdom,2
21402,RED  EGG  SPOON,1,0.85,United Kingdom,2
22135,MINI LADLE LOVE HEART PINK,1,0.85,United Kingdom,5
90011D,PURPLE CRYSTAL DROP EARRINGS,1,2.96,United Kingdom,4
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,1,10.2,United Kingdom,4
90042C,FRESHWATER PEARL BRACELET IVORY,1,2.54,United Kingdom,5
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,1,5.51,United Kingdom,2
90142A,GREEN PENDANT SHELL NECKLACE,1,5.09,United Kingdom,4
90165A,PINK ROSEBUD PEARL EARRINGS,1,2.54,United Kingdom,4
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,1,2.96,United Kingdom,4
90202D,PINK ENAMEL FLOWER HAIR TIE,1,2.96,United Kingdom,5
90154,LAZER CUT NECKLACE W PASTEL BEADS,1,8.95,United Kingdom,5
90199D,5 STRAND GLASS NECKLACE AMBER,1,6.35,United Kingdom,2
90014A,SILVER/MOP ORBIT NECKLACE,1,9.95,United Kingdom,1
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,11.95,United Kingdom,4
21009,ETCHED GLASS STAR TREE DECORATION,1,1.25,United Kingdom,4
21793,CLASSIC FRENCH STYLE BASKET BROWN,1,6.75,United Kingdom,5
85023B,EAU DE NILE JEWELLED PHOTOFRAME,1,2.55,United Kingdom,0
85109,PINK BOUDOIR T-LIGHT HOLDER,12,0.85,United Kingdom,0
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2,2.95,United Kingdom,1
84800L,LARGE WHITE/PINK ROSE ART FLOWER,2,2.12,United Kingdom,4
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1,1.69,United Kingdom,4
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,1.69,United Kingdom,4
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1,1.45,United Kingdom,0
22707,WRAP MONSTER FUN ,25,0.42,United Kingdom,1
21503,TOYBOX  WRAP ,25,0.42,United Kingdom,0
90108,BLUE BLOSSOM HAIR CLIP,3,1.05,United Kingdom,4
16207A,PINK STRAWBERRY HANDBAG ,2,2.95,United Kingdom,1
21747,SMALL SKULL WINDMILL,1,1.25,United Kingdom,4
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,12,0.85,United Kingdom,4
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,0.42,United Kingdom,0
22837,HOT WATER BOTTLE BABUSHKA LARGE,8,4.65,Switzerland,5
22953,BIRTHDAY BANNER TAPE,24,1.25,Switzerland,4
22148,EASTER CRAFT 4 CHICKS ,1,4.21,United Kingdom,5
90011B,BLACK CRYSTAL DROP EARRINGS,1,2.96,United Kingdom,1
90055,CRACKED GLAZE EARRINGS BROWN,1,2.54,United Kingdom,4
90142D,MOP PENDANT SHELL NECKLACE,1,5.09,United Kingdom,4
90176B,DIAMANTE NECKLACE BLACK ,1,7.64,United Kingdom,5
gift_0001_40,Dotcomgiftshop Gift Voucher £40.00,1,34.04,United Kingdom,3
21198,WHITE HEART CONFETTI IN TUBE,48,0.42,United Kingdom,4
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,2.95,United Kingdom,3
44228,CANNABIS LEAF BEAD CURTAIN,24,0.85,United Kingdom,5
85230A,OPIUM SCENTED VOTIVE CANDLE,48,0.21,United Kingdom,2
85135B,Found,53,0.0,United Kingdom,1
22066,LOVE HEART TRINKET POT,12,1.45,United Kingdom,4
35819B,"ACRYLIC HANGING JEWEL,BLUE",1,2.51,United Kingdom,1
84199,GLOW IN DARK DOLPHINS,4,0.21,United Kingdom,4
85135A,YELLOW DRAGONFLY HELICOPTER,1,7.95,United Kingdom,5
22823,CHEST NATURAL WOOD 20 DRAWERS,1,125.0,United Kingdom,5
DCGS0070,CAMOUFLAGE DOG COLLAR,1,12.72,United Kingdom,5
15044A,PINK PAPER PARASOL ,6,2.95,United Kingdom,5
85160a,WHITE BIRD GARDEN DESIGN MUG,1,16.13,United Kingdom,4
85126,LARGE ROUND CUTGLASS CANDLESTICK,2,13.57,United Kingdom,5
47518f,ICON PLACEMAT POP ART ELVIS,1,4.21,United Kingdom,5
84499,BLACK FLOWER CANDLE PLATE,1,0.85,United Kingdom,5
16045,POPART WOODEN PENCILS ASST,100,0.12,Belgium,4
21394,RED POLKADOT BEAKER ,6,1.95,Germany,2
22046,TEA PARTY  WRAPPING PAPER ,25,0.42,Germany,4
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,6,1.66,United Kingdom,5
21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,8.47,United Kingdom,1
22134,MINI LADLE LOVE HEART RED ,7,0.43,United Kingdom,4
85161,ACRYLIC GEOMETRIC LAMP,3,12.72,United Kingdom,1
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,2.96,United Kingdom,5
90013D,PURPLE VINTAGE EARRINGS,3,4.24,United Kingdom,1
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,1,8.49,United Kingdom,0
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,1,8.49,United Kingdom,4
90103,PURPLE FRANGIPANI NECKLACE,1,2.54,United Kingdom,1
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,5.51,United Kingdom,4
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,1.69,United Kingdom,5
22247,BUNNY DECORATION MAGIC GARDEN,11,0.81,United Kingdom,5
gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,1,42.55,United Kingdom,4
84251C,"GREETING CARD, TWO SISTERS.",13,0.43,United Kingdom,5
16206B,RED PURSE WITH PINK HEART,2,1.25,United Kingdom,0
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,2,1.95,United Kingdom,4
20701,PINK CAT FLORAL CUSHION COVER ,1,3.75,United Kingdom,5
90112,PINK DOLLY HAIR CLIPS,2,1.05,United Kingdom,5
35443,RASTA IN BATH W SPLIFF ASHTRAY,1,0.85,United Kingdom,0
22501,reverse 21/5/10 adjustment,-100,0.0,United Kingdom,5
21661,VINTAGE GLASS TEA CADDY,1,5.95,United Kingdom,2
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,1.66,United Kingdom,5
85168B,BLACK BAROQUE CARRIAGE CLOCK,2,8.47,United Kingdom,2
85186C,BUNNY EGG GARLAND,5,0.85,United Kingdom,1
84926E,FLOWERS TILE COASTER,24,0.42,United Kingdom,1
85144,JARDIN ETCHED GLASS CHEESE DISH,2,7.25,United Kingdom,2
84218,BOX/12 CHICK & EGG IN BASKET,6,1.95,United Kingdom,4
85194S,HANGING SPRING FLOWER EGG SMALL,24,0.65,United Kingdom,4
22268,EASTER DECORATION SITTING BUNNY,1,1.66,United Kingdom,4
90037B,TINY CRYSTAL BRACELET GREEN,1,2.54,United Kingdom,4
90041,PEARL AND CHERRY QUARTZ BRACLET,1,3.81,United Kingdom,0
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1,1.66,United Kingdom,3
90163A,PINK ROSEBUD & PEARL NECKLACE,1,7.64,United Kingdom,5
90163B,WHITE ROSEBUD & PEARL NECKLACE,2,7.64,United Kingdom,2
21412,VINTAGE GOLD TINSEL REEL,-6,0.42,EIRE,2
35911B,PINK/FLOWER RABBIT EGG WARMER ,3,2.1,United Kingdom,0
79071B,ENGLISH ROSE METAL WASTE BIN,1,2.95,United Kingdom,4
16169M,WRAP DAISY CARPET ,25,0.42,United Kingdom,5
22709,WRAP WEDDING DAY,25,0.42,United Kingdom,2
gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,25.53,United Kingdom,5
gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,1,17.02,United Kingdom,0
79320,FLAMINGO LIGHTS,-1,4.95,United Kingdom,1
85042,ANTIQUE LILY FAIRY LIGHTS,-2,4.95,United Kingdom,5
20785,FUSCHIA RETRO BAR STOOL,1,39.95,United Kingdom,3
85089,CANDY SPOT BUNNY,3,2.95,United Kingdom,5
35909A,RABBIT EASTER DECORATION,1,2.95,United Kingdom,4
35910A,MULTICOLOUR EASTER RABBIT ,2,1.95,United Kingdom,5
21763,VINTAGE WOODEN BAR STOOL,2,29.95,United Kingdom,4
20933,YELLOW POT PLANT CANDLE,2,3.75,United Kingdom,5
35972,DAISY FOLKART HEART DECORATION,1,1.25,United Kingdom,1
90155,RESIN NECKLACE W PASTEL BEADS,1,7.64,United Kingdom,4
47589,CONGRATULATIONS BUNTING,1,5.45,United Kingdom,2
79323B,BLACK CHERRY LIGHTS,-4,6.75,United Kingdom,5
21645,ASSORTED TUTTI FRUTTI ROUND BOX,-24,1.65,United Kingdom,2
84661A,WHITE SQUARE TABLE CLOCK,1,2.51,United Kingdom,0
90118,PINK DAISY BAG CHARM,2,2.51,United Kingdom,5
90182C,BLACK 3 BEAD DROP EARRINGS,1,2.96,United Kingdom,4
21278,VINTAGE KITCHEN PRINT PUDDINGS,2,2.55,United Kingdom,5
16156L,"WRAP, CAROUSEL",25,0.42,United Kingdom,3
47351B,BLUE  VOILE LAMPSHADE,6,2.95,Germany,5
21084,SET/6 COLLAGE PAPER CUPS,12,0.65,Germany,2
21088,SET/6 FRUIT SALAD PAPER CUPS,12,0.65,Germany,1
21096,SET/6 FRUIT SALAD  PAPER PLATES,12,0.85,Germany,4
90119,METALIC LEAVES BAG CHARMS,1,2.51,United Kingdom,1
84741C,CITRUS GARLAND FELT FLOWERS ,4,1.95,United Kingdom,4
22266,EASTER DECORATION HANGING BUNNY,6,0.65,United Kingdom,1
22267,EASTER DECORATION EGG BUNNY ,6,1.25,United Kingdom,4
21003,ROSE DU SUD CUSHION COVER,2,6.35,United Kingdom,3
21757,LIGHTHOUSE PRINTED METAL SIGN,2,4.95,United Kingdom,0
90123B,TURQUOISE HEART OF GLASS BRACELET,2,5.95,United Kingdom,2
90123C,GREEN HEART OF GLASS BRACELET,2,5.95,United Kingdom,4
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,6,4.95,United Kingdom,4
90156,RESIN BRACELET W PASTEL BEADS,2,4.95,United Kingdom,0
85023C,PINK LARGE JEWELED PHOTOFRAME,-1,2.55,United Kingdom,1
84617,NEW BAROQUE BLACK BOXES,1,12.75,United Kingdom,1
